,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony,crime_types_combined,crime_class_type_subtype,max_sentence
15538,2013,2016,White,2.0,D Felony,Property,Forgery/Fraud,Parole Granted,8JD,1,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15539,2013,2016,White,0.0,C Felony,Property,Burglary,Parole Granted,1JD,1,1,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
15540,2013,2016,Black,4.0,Aggravated Misdemeanor,Violent,Assault,Parole Granted,1JD,0,1,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15541,2013,2016,White,0.0,Aggravated Misdemeanor,Public Order,OWI,Parole Granted,1JD,0,1,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
15542,2013,2016,Hispanic,0.0,D Felony,Drug,Trafficking,Parole Granted,3JD,1,1,0.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
15543,2013,2016,White,3.0,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15544,2013,2016,White,3.0,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15545,2013,2016,White,3.0,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15546,2013,2016,White,3.0,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15547,2013,2016,Black,3.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15548,2013,2016,Black,3.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15549,2013,2016,Black,3.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15550,2013,2016,Black,3.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15551,2013,2016,White,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15552,2013,2016,White,2.0,D Felony,Public Order,Other Public Order,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
15553,2013,2016,White,2.0,D Felony,Public Order,Other Public Order,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
15554,2013,2016,White,2.0,D Felony,Public Order,Other Public Order,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Public Order_Other Public Order,D Felony_Public Order_Other Public Order,5.0
15555,2013,2016,American Native,1.0,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
15556,2013,2016,White,1.0,C Felony,Property,Theft,Parole Granted,2JD,1,1,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
15557,2013,2016,White,2.0,D Felony,Property,Burglary,Parole Granted,7JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15558,2013,2016,White,2.0,D Felony,Drug,Drug Possession,Parole Granted,1JD,0,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
15559,2013,2016,Black,2.0,D Felony,Violent,Assault,Parole Granted,5JD,1,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15560,2013,2016,White,1.0,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,1,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15561,2013,2016,White,2.0,D Felony,Drug,Drug Possession,Parole Granted,5JD,1,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
15562,2013,2016,White,4.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15563,2013,2016,White,0.0,D Felony,Property,Burglary,Parole Granted,5JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15564,2013,2016,White,4.0,D Felony,Violent,Sex,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Sex,D Felony_Violent_Sex,5.0
15565,2013,2016,White,4.0,D Felony,Violent,Sex,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Sex,D Felony_Violent_Sex,5.0
15566,2013,2016,White,3.0,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,2JD,0,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
15567,2013,2016,White,1.0,C Felony,Violent,Sex,Released to Special Sentence,2JD,1,1,0.0,True,Violent_Sex,C Felony_Violent_Sex,10.0
15568,2013,2016,White,3.0,Aggravated Misdemeanor,Public Order,OWI,Parole Granted,1JD,1,1,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
15569,2013,2016,White,0.0,D Felony,Property,Theft,Paroled to Detainer - Iowa,3JD,1,1,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
15570,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,3JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15571,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,3JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15572,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,3JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15573,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,3JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15574,2013,2016,Black,1.0,D Felony,Violent,Murder/Manslaughter,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Violent_Murder/Manslaughter,D Felony_Violent_Murder/Manslaughter,5.0
15575,2013,2016,White,0.0,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
15576,2013,2016,American Native,3.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15577,2013,2016,White,1.0,D Felony,Property,Forgery/Fraud,Paroled to Detainer - Iowa,3JD,1,1,1.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15578,2013,2016,Black,3.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15579,2013,2016,White,3.0,Aggravated Misdemeanor,Public Order,Other Public Order,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Public Order_Other Public Order,Aggravated Misdemeanor_Public Order_Other Public Order,2.0
15580,2013,2016,White,0.0,D Felony,Violent,Other Violent,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Violent_Other Violent,D Felony_Violent_Other Violent,5.0
15581,2013,2016,White,1.0,D Felony,Property,Burglary,Paroled to Detainer - Out of State,3JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15582,2013,2016,White,3.0,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,7JD,0,1,0.0,False,Violent_Sex,Aggravated Misdemeanor_Violent_Sex,2.0
15583,2013,2016,White,3.0,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,1,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15584,2013,2016,Black,0.0,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,8JD,1,1,0.0,False,Other_Other Criminal,Aggravated Misdemeanor_Other_Other Criminal,2.0
15585,2013,2016,White,1.0,B Felony,Violent,Other Violent,Parole Granted,6JD,0,1,0.0,True,Violent_Other Violent,B Felony_Violent_Other Violent,50.0
15586,2013,2016,Black,0.0,C Felony,Drug,Trafficking,Parole Granted,7JD,1,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
15587,2013,2016,White,1.0,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
15588,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15589,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15590,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15591,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15592,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15593,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15594,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15595,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15596,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15597,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15598,2013,2016,White,1.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15599,2013,2016,White,3.0,D Felony,Property,Burglary,Parole Granted,5JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15600,2013,2016,White,1.0,Aggravated Misdemeanor,Public Order,OWI,Parole Granted,2JD,0,1,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
15601,2013,2016,White,1.0,Aggravated Misdemeanor,Public Order,OWI,Parole Granted,2JD,0,1,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
15602,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15603,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15604,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15605,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15606,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15607,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15608,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15609,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15610,2013,2016,Black,2.0,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15611,2013,2016,Black,1.0,Aggravated Misdemeanor,Property,Theft,Paroled w/Immediate Discharge,unknown,0,1,1.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
15612,2013,2016,White,2.0,C Felony,Property,Burglary,Parole Granted,3JD,0,1,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
15613,2013,2016,Hispanic,1.0,Felony - Enhanced,Drug,Trafficking,Parole Granted,7JD,0,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15614,2013,2016,White,4.0,C Felony,Drug,Trafficking,Parole Granted,8JD,0,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
15615,2013,2016,White,4.0,C Felony,Drug,Trafficking,Parole Granted,8JD,0,1,0.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
15616,2013,2016,White,3.0,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
15617,2013,2016,White,2.0,C Felony,Drug,Trafficking,Parole Granted,5JD,1,1,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
15618,2013,2016,White,0.0,Aggravated Misdemeanor,Property,Vandalism,Parole Granted,5JD,1,1,0.0,False,Property_Vandalism,Aggravated Misdemeanor_Property_Vandalism,2.0
15619,2013,2016,Hispanic,2.0,D Felony,Public Order,OWI,Parole Granted,4JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15620,2013,2016,Black,4.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,7JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15621,2013,2016,White,2.0,D Felony,Property,Theft,Parole Granted,5JD,1,1,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
15622,2013,2016,White,0.0,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Vandalism,D Felony_Property_Vandalism,5.0
15623,2013,2016,White,0.0,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Property_Vandalism,D Felony_Property_Vandalism,5.0
15624,2013,2016,Black,2.0,D Felony,Property,Forgery/Fraud,Paroled w/Immediate Discharge,6JD,0,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15625,2013,2016,Black,2.0,Felony - Enhanced,Other,Other Criminal,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15626,2013,2016,White,1.0,D Felony,Public Order,OWI,Parole Granted,6JD,1,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15627,2013,2016,White,1.0,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
15628,2013,2016,White,1.0,C Felony,Violent,Sex,Parole Granted,8JD,1,1,0.0,True,Violent_Sex,C Felony_Violent_Sex,10.0
15629,2013,2016,White,2.0,D Felony,Public Order,OWI,Parole Granted,8JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15630,2013,2016,White,2.0,D Felony,Public Order,OWI,Parole Granted,8JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15631,2013,2016,White,2.0,D Felony,Public Order,OWI,Parole Granted,8JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15632,2013,2016,White,2.0,D Felony,Public Order,OWI,Parole Granted,8JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15633,2013,2016,White,2.0,D Felony,Public Order,OWI,Parole Granted,8JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15634,2013,2016,White,2.0,C Felony,Violent,Robbery,Parole Granted,5JD,1,1,0.0,True,Violent_Robbery,C Felony_Violent_Robbery,10.0
15635,2013,2016,White,3.0,C Felony,Violent,Assault,Parole Granted,6JD,0,1,1.0,True,Violent_Assault,C Felony_Violent_Assault,10.0
15636,2013,2016,White,2.0,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Public Order_Traffic,Aggravated Misdemeanor_Public Order_Traffic,2.0
15637,2013,2016,White,2.0,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Public Order_Traffic,Aggravated Misdemeanor_Public Order_Traffic,2.0
15638,2013,2016,White,0.0,C Felony,Violent,Sex,Released to Special Sentence,3JD,1,1,0.0,True,Violent_Sex,C Felony_Violent_Sex,10.0
15639,2013,2016,White,3.0,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15640,2013,2016,White,0.0,D Felony,Property,Burglary,Parole Granted,4JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15641,2013,2016,Black,0.0,D Felony,Property,Forgery/Fraud,Paroled w/Immediate Discharge,5JD,1,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15642,2013,2016,Black,0.0,D Felony,Drug,Other Drug,Parole Granted,7JD,1,1,0.0,True,Drug_Other Drug,D Felony_Drug_Other Drug,5.0
15643,2013,2016,Black,1.0,Aggravated Misdemeanor,Violent,Assault,Paroled to Detainer - Out of State,7JD,0,1,0.0,False,Violent_Assault,Aggravated Misdemeanor_Violent_Assault,2.0
15644,2013,2016,White,2.0,Felony - Enhanced,Drug,Trafficking,Paroled to Detainer - Out of State,8JD,1,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15645,2013,2016,Black,3.0,Felony - Enhanced,Drug,Trafficking,Parole Granted,1JD,0,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15646,2013,2016,Black,2.0,D Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
15647,2013,2016,Black,0.0,C Felony,Violent,Other Violent,Parole Granted,5JD,1,1,0.0,True,Violent_Other Violent,C Felony_Violent_Other Violent,10.0
15648,2013,2016,White,1.0,Aggravated Misdemeanor,Violent,Other Violent,Parole Granted,8JD,0,1,0.0,False,Violent_Other Violent,Aggravated Misdemeanor_Violent_Other Violent,2.0
15649,2013,2016,Black,2.0,Aggravated Misdemeanor,Property,Theft,Parole Granted,6JD,1,1,0.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
15650,2013,2016,White,0.0,D Felony,Property,Theft,Parole Granted,3JD,0,1,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
15651,2013,2016,Black,2.0,B Felony,Drug,Trafficking,Parole Granted,1JD,0,1,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
15652,2013,2016,Black,2.0,B Felony,Drug,Trafficking,Parole Granted,1JD,0,1,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
15653,2013,2016,White,0.0,D Felony,Property,Burglary,Parole Granted,3JD,1,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15654,2013,2016,White,0.0,Aggravated Misdemeanor,Public Order,OWI,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Public Order_OWI,Aggravated Misdemeanor_Public Order_OWI,2.0
15655,2013,2016,White,1.0,D Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Property_Theft,D Felony_Property_Theft,5.0
15656,2013,2016,White,1.0,D Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,0,0,1.0,True,Property_Theft,D Felony_Property_Theft,5.0
15657,2013,2016,White,3.0,D Felony,Violent,Assault,Parole Granted,5JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15658,2013,2016,White,3.0,D Felony,Violent,Assault,Parole Granted,5JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15659,2013,2016,White,3.0,D Felony,Violent,Assault,Parole Granted,5JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15660,2013,2016,White,2.0,C Felony,Property,Burglary,Parole Granted,2JD,1,1,0.0,True,Property_Burglary,C Felony_Property_Burglary,10.0
15661,2013,2016,Black,3.0,C Felony,Violent,Robbery,Parole Granted,1JD,1,1,0.0,True,Violent_Robbery,C Felony_Violent_Robbery,10.0
15662,2013,2016,White,3.0,D Felony,Property,Theft,Parole Granted,unknown,0,1,0.0,True,Property_Theft,D Felony_Property_Theft,5.0
15663,2013,2016,Black,2.0,D Felony,Public Order,Weapons,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Public Order_Weapons,D Felony_Public Order_Weapons,5.0
15664,2013,2016,Black,2.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,4JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15665,2013,2016,Black,0.0,Aggravated Misdemeanor,Public Order,Weapons,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Public Order_Weapons,Aggravated Misdemeanor_Public Order_Weapons,2.0
15666,2013,2016,Black,1.0,D Felony,Drug,Drug Possession,Parole Granted,8JD,1,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
15667,2013,2016,Black,2.0,D Felony,Property,Burglary,Parole Granted,6JD,0,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15668,2013,2016,Black,2.0,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,unknown,1,0,0.0,False,Property_Theft,Aggravated Misdemeanor_Property_Theft,2.0
15669,2013,2016,Black,3.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,1,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15670,2013,2016,Hispanic,4.0,D Felony,Public Order,OWI,Parole Granted,5JD,0,1,0.0,True,Public Order_OWI,D Felony_Public Order_OWI,5.0
15671,2013,2016,White,0.0,Aggravated Misdemeanor,Property,Burglary,Paroled w/Immediate Discharge,unknown,0,1,1.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
15672,2013,2016,White,0.0,Aggravated Misdemeanor,Property,Burglary,Paroled w/Immediate Discharge,unknown,0,1,1.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
15673,2013,2016,White,3.0,D Felony,Property,Burglary,Parole Granted,2JD,0,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15674,2013,2016,White,3.0,D Felony,Property,Burglary,Parole Granted,2JD,0,1,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15675,2013,2016,Black,1.0,D Felony,Drug,Trafficking,Parole Granted,1JD,0,1,1.0,True,Drug_Trafficking,D Felony_Drug_Trafficking,5.0
15676,2013,2016,White,3.0,B Felony,Drug,Trafficking,Parole Granted,5JD,1,1,0.0,True,Drug_Trafficking,B Felony_Drug_Trafficking,50.0
15677,2013,2016,Black,1.0,C Felony,Property,Theft,Parole Granted,1JD,1,1,0.0,True,Property_Theft,C Felony_Property_Theft,10.0
15678,2013,2016,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15679,2013,2016,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15680,2013,2016,White,2.0,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,1,0.0,True,Other_Other Criminal,Felony - Enhanced_Other_Other Criminal,10.0
15681,2013,2016,White,1.0,Felony - Enhanced,Drug,Trafficking,Parole Granted,1JD,1,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15682,2013,2016,White,0.0,D Felony,Property,Forgery/Fraud,Parole Granted,4JD,0,1,0.0,True,Property_Forgery/Fraud,D Felony_Property_Forgery/Fraud,5.0
15683,2013,2016,White,1.0,D Felony,Drug,Drug Possession,Parole Granted,1JD,1,1,0.0,True,Drug_Drug Possession,D Felony_Drug_Drug Possession,5.0
15684,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15685,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15686,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15687,2013,2016,White,1.0,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15688,2013,2016,White,1.0,C Felony,Property,Arson,Parole Granted,4JD,0,1,0.0,True,Property_Arson,C Felony_Property_Arson,10.0
15689,2013,2016,White,4.0,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Property_Burglary,Aggravated Misdemeanor_Property_Burglary,2.0
15690,2013,2016,Black,3.0,C Felony,Drug,Trafficking,Parole Granted,2JD,0,1,1.0,True,Drug_Trafficking,C Felony_Drug_Trafficking,10.0
15691,2013,2016,Black,0.0,D Felony,Property,Burglary,Discharged - Expiration of Sentence,unknown,1,0,0.0,True,Property_Burglary,D Felony_Property_Burglary,5.0
15692,2013,2016,Black,2.0,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,unknown,0,0,0.0,False,Public Order_Traffic,Aggravated Misdemeanor_Public Order_Traffic,2.0
15693,2013,2016,White,3.0,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,1,1,0.0,True,Drug_Trafficking,Felony - Enhanced_Drug_Trafficking,10.0
15694,2013,2016,Black,1.0,C Felony,Violent,Robbery,Paroled w/Immediate Discharge,8JD,1,1,0.0,True,Violent_Robbery,C Felony_Violent_Robbery,10.0
15695,2013,2016,White,0.0,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15696,2013,2016,White,0.0,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15697,2013,2016,White,0.0,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15698,2013,2016,White,0.0,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
15699,2013,2016,White,0.0,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,0,0,0.0,True,Violent_Assault,D Felony_Violent_Assault,5.0
